"","Retailer_country","Order_method_type","Retailer_type","Product_line","Product_type","Product","Year","Quarter","Revenue","Quantity","Gross_margin","pred"
"38316","Sweden","Telephone","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Firefly Rechargeable Battery",2013,"Q1 2013",8882.72,1133,0.59821429,8633.69041929619
"38351","Sweden","Web","Golf Shop","Personal Accessories","Watches","TX",2013,"Q1 2013",8272,44,0.45028288,8591.30991932701
"38352","Sweden","Web","Golf Shop","Personal Accessories","Watches","Legend",2013,"Q1 2013",8253.8,31,0.43502871,8590.80399967632
"38485","Sweden","Web","Sports Store","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q1 2013",8762.04,549,0.53007519,8610.96295191143
"38574","Denmark","Web","Golf Shop","Personal Accessories","Eyewear","Trendi",2013,"Q1 2013",8802.5,175,0.3934689,8596.40803273009
"38609","Denmark","Web","Department Store","Personal Accessories","Eyewear","Polar Sports",2013,"Q1 2013",8624.88,73,0.5016464,8592.438509317
"38709","Denmark","Web","Eyewear Store","Personal Accessories","Eyewear","Polar Sports",2013,"Q1 2013",8841.95,73,0.51388099,8592.438509317
"38731","Denmark","Web","Sports Store","Camping Equipment","Cooking Gear","TrailChef Canteen",2013,"Q1 2013",8326.62,831,0.47704591,8539.1596545367
"38753","Denmark","Web","Sports Store","Personal Accessories","Watches","Lux",2013,"Q1 2013",8360,50,0.47269856,8591.54342070425
"38774","Denmark","Web","Sports Store","Personal Accessories","Binoculars","Opera Vision",2013,"Q1 2013",8910,81,0.54,8592.74984448666
"38816","Denmark","Sales visit","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Firefly Climbing Lamp",2013,"Q1 2013",8504.23,217,0.44628732,8598.04254237078
"38841","Finland","Web","Department Store","Personal Accessories","Watches","Venue",2013,"Q1 2013",8833,121,0.42082192,8594.30652033493
"38868","Finland","Web","Department Store","Personal Accessories","Binoculars","Ranger Vision",2013,"Q1 2013",8985.6,52,0.44444444,8591.62125449666
"38996","Finland","Web","Eyewear Store","Personal Accessories","Watches","Lux",2013,"Q1 2013",8527.2,51,0.47954545,8591.58233760045
"39006","Finland","Web","Eyewear Store","Personal Accessories","Eyewear","Bella",2013,"Q1 2013",8707.5,129,0.44577778,8594.61785550458
"39011","Finland","Web","Eyewear Store","Personal Accessories","Eyewear","Inferno",2013,"Q1 2013",8580,132,0.39215385,8594.7346061932
"39037","Finland","Web","Sports Store","Camping Equipment","Tents","Star Peg",2013,"Q1 2013",8579.28,4341,0.49401348,8557.6599345941
"39137","France","Fax","Sports Store","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q1 2013",8921.64,559,0.53007519,8611.3521208735
"39268","France","Web","Golf Shop","Personal Accessories","Eyewear","Polar Sun",2013,"Q1 2013",8224.72,133,0.57713454,8594.77352308941
"39460","France","Web","Outdoors Shop","Personal Accessories","Watches","Mountain Man Deluxe",2013,"Q1 2013",8241.49,102,0.51732029,8593.567099307
"39522","France","Web","Eyewear Store","Personal Accessories","Eyewear","Fairway",2013,"Q1 2013",8342.1,414,0.40411167,8605.70917092352
"39693","France","Sales visit","Sports Store","Camping Equipment","Sleeping Bags","Hibernator Extreme",2013,"Q1 2013",8219.34,31,0.43426115,8590.80399967632
"39750","Germany","E-mail","Sports Store","Camping Equipment","Cooking Gear","TrailChef Canteen",2013,"Q1 2013",8617.2,860,0.47704591,8540.2882445267
"39757","Germany","E-mail","Sports Store","Camping Equipment","Sleeping Bags","Hibernator Pad",2013,"Q1 2013",8645.28,217,0.50401606,8598.04254237078
"39775","Germany","E-mail","Sports Store","Personal Accessories","Knives","Bear Survival Edge",2013,"Q1 2013",8329.6,95,0.46395985,8593.29468103355
"39869","Germany","Web","Department Store","Personal Accessories","Watches","Lux",2013,"Q1 2013",8255.2,47,0.47228898,8591.42667001563
"39992","Germany","Web","Outdoors Shop","Camping Equipment","Lanterns","EverGlow Double",2013,"Q1 2013",8917.65,171,0.44870566,8596.25236514527
"40073","Germany","Web","Eyewear Store","Personal Accessories","Eyewear","Polar Wave",2013,"Q1 2013",8892.66,93,0.56996444,8593.21684724114
"40111","Germany","Web","Sports Store","Camping Equipment","Tents","Star Peg",2013,"Q1 2013",8608.6,4279,0.50293892,8555.24708702929
"40223","Switzerland","Web","Golf Shop","Personal Accessories","Knives","Bear Edge",2013,"Q1 2013",8378.81,211,0.40745404,8597.80904099354
"40282","Switzerland","Web","Department Store","Personal Accessories","Eyewear","Bella",2013,"Q1 2013",8370,124,0.44577778,8594.42327102355
"40336","Switzerland","Web","Equipment Rental Store","Camping Equipment","Sleeping Bags","Hibernator Pad",2013,"Q1 2013",8844.48,222,0.50401606,8598.23712685181
"40396","Switzerland","Web","Outdoors Shop","Personal Accessories","Eyewear","Polar Sports",2013,"Q1 2013",8359.58,69,0.51400429,8592.28284173218
"40409","Switzerland","Web","Outdoors Shop","Personal Accessories","Knives","Max Gizmo",2013,"Q1 2013",8881.8,220,0.56173523,8598.1592930594
"40433","Switzerland","Web","Eyewear Store","Personal Accessories","Eyewear","Polar Ice",2013,"Q1 2013",8813.2,82,0.53767304,8592.78876138286
"40505","Switzerland","Web","Sports Store","Golf Equipment","Woods","Hailstorm Titanium Woods Set",2013,"Q1 2013",8897.56,7,0.51301256,8589.86999416736
"40507","Switzerland","Web","Sports Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2013,"Q1 2013",8973.25,715,0.52191235,8511.47977379059
"40572","Switzerland","Sales visit","Sports Store","Personal Accessories","Knives","Bear Survival Edge",2013,"Q1 2013",8592.64,98,0.46395985,8593.41143172217
"40752","United Kingdom","Web","Direct Marketing","Camping Equipment","Packs","Canyon Mule Weekender Backpack",2013,"Q1 2013",8290.81,29,0.41704852,8590.72616588391
"40813","United Kingdom","Web","Outdoors Shop","Camping Equipment","Packs","Canyon Mule Weekender Backpack",2013,"Q1 2013",8290.81,29,0.41704852,8590.72616588391
"41047","United Kingdom","Sales visit","Outdoors Shop","Camping Equipment","Lanterns","Firefly Extreme",2013,"Q1 2013",8770.68,162,0.44052457,8595.90211307941
"41060","United Kingdom","Sales visit","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2013,"Q1 2013",8694,483,0.52611111,8608.39443676178
"41183","Belgium","Web","Department Store","Camping Equipment","Sleeping Bags","Hibernator Pad",2013,"Q1 2013",8884.32,223,0.50401606,8598.27604374802
"41261","Belgium","Web","Outdoors Shop","Camping Equipment","Lanterns","Firefly 2",2013,"Q1 2013",8566.81,313,0.39093898,8601.77856440663
"41332","Belgium","Web","Eyewear Store","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q1 2013",8887.14,97,0.42152368,8593.37251482597
"41337","Belgium","Web","Sports Store","Camping Equipment","Cooking Gear","TrailChef Canteen",2013,"Q1 2013",8376.72,836,0.47704591,8539.35423901774
"41404","Belgium","Web","Sports Store","Personal Accessories","Knives","Bear Survival Edge",2013,"Q1 2013",8855.68,101,0.46395985,8593.52818241079
"41478","Austria","Telephone","Outdoors Shop","Camping Equipment","Lanterns","Firefly Extreme",2013,"Q1 2013",8283.42,153,0.44052457,8595.55186101355
"41579","Austria","Web","Department Store","Personal Accessories","Watches","Lux",2013,"Q1 2013",8261.6,46,0.47282851,8591.38775311942
"41591","Austria","Web","Department Store","Personal Accessories","Eyewear","Maximus",2013,"Q1 2013",8670,102,0.52317647,8593.567099307
"41594","Austria","Web","Department Store","Personal Accessories","Eyewear","Hawk Eye",2013,"Q1 2013",8302.5,205,0.39753086,8597.5755396163
"41659","Austria","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2013,"Q1 2013",8910,495,0.52611111,8608.86143951627
"41675","Austria","Web","Outdoors Shop","Personal Accessories","Eyewear","Polar Sun",2013,"Q1 2013",8663.64,141,0.57441099,8595.08485825906
"41679","Austria","Web","Outdoors Shop","Personal Accessories","Eyewear","Bella",2013,"Q1 2013",8775,130,0.4517037,8594.65677240079
"41857","Italy","E-mail","Sports Store","Camping Equipment","Lanterns","Firefly Lite",2013,"Q1 2013",8262.37,571,0.53351762,8611.81912362798
"41897","Italy","Web","Golf Shop","Personal Accessories","Eyewear","Bella",2013,"Q1 2013",8775,130,0.45136524,8594.65677240079
"42046","Italy","Web","Outdoors Shop","Camping Equipment","Cooking Gear","TrailChef Utensils",2013,"Q1 2013",8410.44,436,0.48159668,8523.78748053503
"42100","Italy","Web","Outdoors Shop","Personal Accessories","Eyewear","Polar Sun",2013,"Q1 2013",8293.84,135,0.57435277,8594.85135688182
"42239","Spain","Fax","Sports Store","Personal Accessories","Eyewear","Polar Sports",2013,"Q1 2013",8590.57,73,0.49965602,8592.438509317
"42352","Spain","Web","Department Store","Personal Accessories","Binoculars","Opera Vision",2013,"Q1 2013",8360,76,0.54,8592.55526000562
"42588","United States","Fax","Sports Store","Camping Equipment","Cooking Gear","TrailChef Utensils",2013,"Q2 2013",8260.98,714,0.43820225,8534.60637768051
"42601","United States","Fax","Sports Store","Personal Accessories","Knives","Bear Survival Edge",2013,"Q2 2013",8417.28,96,0.46395985,8593.33359792976
"42705","United States","Web","Department Store","Camping Equipment","Lanterns","Firefly Lite",2013,"Q2 2013",8479.42,586,0.53351762,8612.40287707108
"42807","United States","Web","Direct Marketing","Outdoor Protection","Sunscreen","Sun Shield",2013,"Q2 2013",8310,1385,0.54,8643.4974771403
"43265","Canada","E-mail","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Firefly Rechargeable Battery",2013,"Q2 2013",8992.48,1147,0.59821429,8634.23525584309
"43383","Canada","Web","Department Store","Camping Equipment","Tents","Star Peg",2013,"Q2 2013",8807.04,4448,0.49494949,8561.82404248823
"43501","Canada","Web","Outdoors Shop","Camping Equipment","Lanterns","Firefly Extreme",2013,"Q2 2013",8608.26,159,0.44052457,8595.78536239079
"43577","Canada","Web","Eyewear Store","Personal Accessories","Watches","Venue",2013,"Q2 2013",8687,119,0.42136986,8594.22868654252
"43633","Canada","Web","Sports Store","Camping Equipment","Lanterns","Firefly Extreme",2013,"Q2 2013",8445.84,156,0.44052457,8595.66861170217
"43774","Mexico","Web","Golf Shop","Personal Accessories","Eyewear","Polar Sun",2013,"Q2 2013",8348.4,135,0.57713454,8594.85135688182
"43828","Mexico","Web","Department Store","Personal Accessories","Eyewear","Fairway",2013,"Q2 2013",8805.55,437,0.40248139,8606.60425953627
"43835","Mexico","Web","Department Store","Personal Accessories","Knives","Pocket Gizmo",2013,"Q2 2013",8836.5,685,0.59069767,8616.25564979555
"43965","Mexico","Web","Outdoors Shop","Personal Accessories","Knives","Pocket Gizmo",2013,"Q2 2013",8333.4,646,0.59069767,8614.73789084349
"43998","Mexico","Web","Eyewear Store","Personal Accessories","Eyewear","Trendi",2013,"Q2 2013",8953.4,178,0.39960239,8596.52478341872
"44040","Mexico","Web","Sports Store","Personal Accessories","Watches","Sam",2013,"Q2 2013",8306.5,185,0.39064588,8596.79720169216
"44095","Mexico","Sales visit","Outdoors Shop","Camping Equipment","Lanterns","Firefly Extreme",2013,"Q2 2013",8554.12,158,0.44052457,8595.74644549458
"44111","Mexico","Sales visit","Outdoors Shop","Personal Accessories","Eyewear","Polar Ice",2013,"Q2 2013",8360,80,0.52449761,8592.71092759045
"44139","Brazil","Web","Golf Shop","Personal Accessories","Eyewear","Inferno",2013,"Q2 2013",8450,130,0.39492308,8594.65677240079
"44207","Brazil","Web","Department Store","Personal Accessories","Binoculars","Seeker Mini",2013,"Q2 2013",8534.4,105,0.50787402,8593.68384999562
"44276","Brazil","Web","Outdoors Shop","Camping Equipment","Lanterns","Firefly 2",2013,"Q2 2013",8621.55,315,0.39093898,8601.85639819904
"44366","Brazil","Web","Sports Store","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q2 2013",8410.92,527,0.53007519,8610.10678019488
"44585","Japan","Web","Department Store","Personal Accessories","Watches","Mountain Man Combination",2013,"Q2 2013",8932.65,93,0.53149401,8593.21684724114
"44590","Japan","Web","Department Store","Personal Accessories","Watches","Kodiak",2013,"Q2 2013",8421,70,0.44201401,8592.32175862838
"44712","Japan","Web","Outdoors Shop","Personal Accessories","Watches","Mountain Man Deluxe",2013,"Q2 2013",8986.52,116,0.49657932,8594.11193585389
"44785","Japan","Web","Eyewear Store","Personal Accessories","Knives","Max Gizmo",2013,"Q2 2013",8412.6,208,0.53746048,8597.69229030492
"44805","Japan","Web","Sports Store","Camping Equipment","Tents","Star Peg",2013,"Q2 2013",8527.86,4307,0.49494949,8556.33676012307
"44832","Japan","Web","Sports Store","Personal Accessories","Eyewear","Polar Ice",2013,"Q2 2013",8349,78,0.53577434,8592.63309379804
"44834","Japan","Web","Sports Store","Personal Accessories","Eyewear","Polar Wave",2013,"Q2 2013",8223.32,86,0.56996444,8592.94442896769
"44835","Japan","Web","Sports Store","Personal Accessories","Eyewear","Polar Extreme",2013,"Q2 2013",8304.8,56,0.5111261,8591.77692208149
"44892","Japan","Sales visit","Sports Store","Personal Accessories","Knives","Bear Edge",2013,"Q2 2013",8617.07,217,0.40745404,8598.04254237078
"44899","Singapore","Fax","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Firefly Climbing Lamp",2013,"Q2 2013",8856.94,226,0.44628732,8598.39279443664
"44921","Singapore","Web","Golf Shop","Personal Accessories","Watches","Venue",2013,"Q2 2013",8395,115,0.41753425,8594.07301895769
"44976","Singapore","Web","Department Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2013,"Q2 2013",8234.8,476,0.51156069,8608.12201848834
"45080","Singapore","Web","Warehouse Store","Personal Accessories","Eyewear","Polar Sports",2013,"Q2 2013",8393.04,72,0.49489577,8592.3995924208
"45244","Korea","Web","Golf Shop","Personal Accessories","Watches","Lux",2013,"Q2 2013",8441.2,47,0.47060134,8591.42667001563
"45294","Korea","Web","Department Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2013,"Q2 2013",8390.5,485,0.51156069,8608.4722705542
"45752","China","Web","Outdoors Shop","Outdoor Protection","Insect Repellents","BugShield Extreme",2013,"Q2 2013",8794.52,1529,0.579263,8649.10151019408
"46089","Australia","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2013,"Q2 2013",8370,465,0.52611111,8607.69393263006
"46224","Netherlands","Mail","Eyewear Store","Personal Accessories","Watches","Mountain Man Deluxe",2013,"Q2 2013",8424.78,106,0.50930469,8593.72276689183
"46399","Netherlands","Web","Outdoors Shop","Mountaineering Equipment","Safety","Granite Signal Mirror",2013,"Q2 2013",8976,272,0.52393939,8600.18297166215
"46425","Netherlands","Web","Outdoors Shop","Personal Accessories","Eyewear","Polar Sports",2013,"Q2 2013",8660.25,71,0.51727952,8592.36067552459
"46509","Netherlands","Web","Sports Store","Personal Accessories","Watches","Mountain Man Digital",2013,"Q2 2013",8556.94,208,0.5138449,8597.69229030492
"46511","Netherlands","Web","Sports Store","Personal Accessories","Watches","Venue",2013,"Q2 2013",8833,121,0.42136986,8594.30652033493
"46601","Netherlands","Sales visit","Outdoors Shop","Personal Accessories","Watches","Mountain Man Deluxe",2013,"Q2 2013",8366.76,108,0.49657932,8593.80060068424
"46700","Sweden","Web","Department Store","Personal Accessories","Watches","Sam",2013,"Q2 2013",8216.7,183,0.39109131,8596.71936789975
"46733","Sweden","Web","Department Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2013,"Q2 2013",8290.2,674,0.51219512,8509.88418104611
"46807","Sweden","Web","Sports Store","Camping Equipment","Cooking Gear","TrailChef Utensils",2013,"Q2 2013",8295.69,717,0.43820225,8534.72312836913
"46914","Denmark","Web","Golf Shop","Personal Accessories","Knives","Max Gizmo",2013,"Q2 2013",8967.9,222,0.53714247,8598.23712685181
"46956","Denmark","Web","Department Store","Personal Accessories","Eyewear","Polar Sun",2013,"Q2 2013",8760.92,148,0.55824274,8595.35727653251
"46993","Denmark","Web","Department Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2013,"Q2 2013",8912.31,717,0.51729686,8511.557607583
"47051","Denmark","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Carabiner",2013,"Q2 2013",8317.44,2166,0.48958333,8673.8915730778
"47088","Denmark","Web","Eyewear Store","Personal Accessories","Watches","Lux",2013,"Q2 2013",8861.6,53,0.47925657,8591.66017139287
"47216","Finland","Web","Warehouse Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2013,"Q2 2013",8736.5,505,0.51156069,8609.25060847833
"47348","Finland","Web","Eyewear Store","Personal Accessories","Watches","Legend",2013,"Q2 2013",8916.6,33,0.44641007,8590.88183346873
"47357","Finland","Web","Eyewear Store","Personal Accessories","Eyewear","Fairway",2013,"Q2 2013",8906.3,442,0.40049628,8606.7988440173
"47366","Finland","Web","Eyewear Store","Personal Accessories","Binoculars","Ranger Vision",2013,"Q2 2013",8898.7,53,0.53740322,8591.66017139287
"47497","France","Telephone","Warehouse Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2013,"Q2 2013",8478.15,486,0.51561367,8608.5111874504
"47599","France","Web","Department Store","Personal Accessories","Watches","Kodiak",2013,"Q2 2013",8661.6,72,0.43923525,8592.3995924208
"47846","France","Web","Sports Store","Camping Equipment","Sleeping Bags","Hibernator Pad",2013,"Q2 2013",8406.24,211,0.50401606,8597.80904099354
"47862","France","Web","Sports Store","Personal Accessories","Watches","Mountain Man Digital",2013,"Q2 2013",8821.32,212,0.51934631,8597.84795788975
"47873","France","Web","Sports Store","Personal Accessories","Eyewear","Polar Ice",2013,"Q2 2013",8696.6,80,0.54290182,8592.71092759045
"47974","France","Sales visit","Sports Store","Personal Accessories","Knives","Bear Edge",2013,"Q2 2013",8974.46,226,0.40745404,8598.39279443664
"47978","France","Sales visit","Sports Store","Personal Accessories","Binoculars","Seeker Mini",2013,"Q2 2013",8859.52,109,0.50787402,8593.83951758045
"47986","France","Sales visit","Sports Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2013,"Q2 2013",8439.97,679,0.51729686,8510.07876552714
"48045","Germany","Mail","Outdoors Shop","Mountaineering Equipment","Safety","Granite Signal Mirror",2013,"Q2 2013",8448,256,0.52393939,8599.56030132284
"48074","Germany","Mail","Outdoors Shop","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q2 2013",8612.28,94,0.42152368,8593.25576413735
"48097","Germany","E-mail","Sports Store","Camping Equipment","Sleeping Bags","Hibernator Pad",2013,"Q2 2013",8884.32,223,0.50401606,8598.27604374802
"48147","Germany","Web","Golf Shop","Personal Accessories","Watches","TX",2013,"Q2 2013",8592,45,0.44977188,8591.34883622321
"48215","Germany","Web","Department Store","Personal Accessories","Watches","Legend",2013,"Q2 2013",8473,32,0.43074708,8590.84291657252
"48248","Germany","Web","Department Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2013,"Q2 2013",8383.4,668,0.52191235,8509.65067966887
"48298","Germany","Web","Warehouse Store","Personal Accessories","Binoculars","Seeker Mini",2013,"Q2 2013",8453.12,104,0.50787402,8593.64493309941
"48395","Germany","Web","Outdoors Shop","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q2 2013",8703.9,95,0.42152368,8593.29468103355
"48507","Germany","Web","Sports Store","Personal Accessories","Binoculars","Seeker Mini",2013,"Q2 2013",8859.52,109,0.50787402,8593.83951758045
"48532","Germany","Web","Sports Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2013,"Q2 2013",8571.65,683,0.52191235,8510.23443311197
"48779","Switzerland","Web","Sports Store","Camping Equipment","Cooking Gear","TrailChef Utensils",2013,"Q2 2013",8391.15,435,0.48159668,8523.74856363882
"48998","United Kingdom","Web","Department Store","Personal Accessories","Eyewear","Polar Sun",2013,"Q2 2013",8544.92,139,0.5746186,8595.00702446665
"49141","United Kingdom","Web","Outdoors Shop","Personal Accessories","Watches","Mountain Man Combination",2013,"Q2 2013",8624.88,88,0.54086318,8593.02226276011
"49346","United Kingdom","Sales visit","Sports Store","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q2 2013",8570.52,537,0.53007519,8610.49594915695
"49406","Belgium","Web","Golf Shop","Personal Accessories","Watches","Zodiak",2013,"Q2 2013",8848,79,0.41839286,8592.67201069424
"49418","Belgium","Web","Golf Shop","Personal Accessories","Knives","Pocket Gizmo",2013,"Q2 2013",8565.6,664,0.59844961,8615.43839497521
"49434","Belgium","Web","Golf Shop","Golf Equipment","Golf Accessories","Course Pro Umbrella",2013,"Q2 2013",8395.95,669,0.52191235,8509.68959656508
"49455","Belgium","Web","Department Store","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q2 2013",8331.12,522,0.53007519,8609.91219571385
"49472","Belgium","Web","Department Store","Personal Accessories","Eyewear","Polar Ice",2013,"Q2 2013",8771.4,81,0.54113482,8592.74984448666
"49541","Belgium","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Firefly Climbing Lamp",2013,"Q2 2013",8582.61,219,0.44628732,8598.12037616319
"49548","Belgium","Web","Outdoors Shop","Mountaineering Equipment","Tools","Granite Grip",2013,"Q2 2013",8500,425,0.5055,8606.13725678179
"49668","Belgium","Web","Sports Store","Personal Accessories","Knives","Bear Edge",2013,"Q2 2013",8339.1,210,0.40745404,8597.77012409733
"49733","Belgium","Sales visit","Outdoors Shop","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q2 2013",8795.52,96,0.42152368,8593.33359792976
"49814","Austria","Web","Department Store","Personal Accessories","Eyewear","Polar Ice",2013,"Q2 2013",8987,85,0.53002671,8592.90551207148
"49902","Austria","Web","Outdoors Shop","Personal Accessories","Eyewear","Bella",2013,"Q2 2013",8557.5,126,0.45191002,8594.50110481596
"49922","Austria","Web","Outdoors Shop","Personal Accessories","Navigation","Glacier Deluxe",2013,"Q2 2013",8795.52,96,0.42152368,8593.33359792976
"49969","Austria","Web","Sports Store","Personal Accessories","Eyewear","Polar Sun",2013,"Q2 2013",8719.44,141,0.57713454,8595.08485825906
"49986","Austria","Web","Sports Store","Personal Accessories","Knives","Bear Edge",2013,"Q2 2013",8418.52,212,0.40745404,8597.84795788975
"50016","Austria","Web","Sports Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2013,"Q2 2013",8810.1,702,0.52191235,8510.9738541399
"50037","Austria","Sales visit","Warehouse Store","Personal Accessories","Binoculars","Seeker Mini",2013,"Q2 2013",8209.28,101,0.50787402,8593.52818241079
"50147","Italy","Web","Golf Shop","Personal Accessories","Eyewear","Polar Sports",2013,"Q2 2013",8626.18,74,0.49489577,8592.47742621321
"50188","Italy","Web","Department Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2013,"Q2 2013",8788.4,508,0.51156069,8609.36735916695
"50270","Italy","Web","Warehouse Store","Personal Accessories","Eyewear","Polar Sports",2013,"Q2 2013",8742.75,75,0.49489577,8592.51634310942
"50963","United States","Web","Department Store","Camping Equipment","Tents","Star Peg",2013,"Q3 2013",8471.92,4272,0.49574595,8554.97466875584
"51467","United States","Sales visit","Warehouse Store","Personal Accessories","Binoculars","Seeker Mini",2013,"Q3 2013",8778.24,108,0.50787402,8593.80060068424
"51646","Canada","Web","Golf Shop","Personal Accessories","Eyewear","Polar Sun",2013,"Q3 2013",8595.76,139,0.57713454,8595.00702446665
"51923","Canada","Web","Eyewear Store","Personal Accessories","Knives","Max Gizmo",2013,"Q3 2013",8709.8,214,0.53755425,8597.92579168216
"51975","Canada","Web","Sports Store","Personal Accessories","Eyewear","Trendi",2013,"Q3 2013",8299.5,165,0.39642147,8596.01886376803
"52025","Canada","Sales visit","Outdoors Shop","Camping Equipment","Lanterns","Firefly Extreme",2013,"Q3 2013",8608.26,159,0.44052457,8595.78536239079
"52069","Mexico","Web","Golf Shop","Personal Accessories","Watches","Legend",2013,"Q3 2013",8646.4,32,0.44572076,8590.84291657252
"52232","Mexico","Web","Outdoors Shop","Camping Equipment","Sleeping Bags","Hibernator Pillow",2013,"Q3 2013",8639.64,699,0.41909385,8616.80048634245
"52308","Mexico","Web","Eyewear Store","Personal Accessories","Eyewear","Polar Extreme",2013,"Q3 2013",8866.9,62,0.49305845,8592.01042345873
"52312","Mexico","Web","Eyewear Store","Personal Accessories","Eyewear","Maximus",2013,"Q3 2013",8330,98,0.52129412,8593.41143172217
"52444","Brazil","Web","Golf Shop","Personal Accessories","Watches","Sam",2013,"Q3 2013",8230.2,174,0.40211416,8596.36911583389
"52518","Brazil","Web","Department Store","Personal Accessories","Knives","Bear Edge",2013,"Q3 2013",8497.94,214,0.40745404,8597.92579168216
"52592","Brazil","Web","Outdoors Shop","Camping Equipment","Tents","Star Gazer 6",2013,"Q3 2013",8318.8,10,0.41097274,8389.11085712254
"52624","Brazil","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2013,"Q3 2013",8460,470,0.52611111,8607.8885171111
"52661","Brazil","Web","Outdoors Shop","Personal Accessories","Knives","Bear Survival Edge",2013,"Q3 2013",8417.28,96,0.46395985,8593.33359792976
"52695","Brazil","Web","Sports Store","Camping Equipment","Lanterns","Firefly Mapreader",2013,"Q3 2013",8458.8,530,0.53007519,8610.2235308835
"52762","Brazil","Web","Sports Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2013,"Q3 2013",8571.65,683,0.52191235,8510.23443311197
"52771","Japan","Telephone","Equipment Rental Store","Mountaineering Equipment","Tools","Granite Grip",2013,"Q3 2013",8682.8,443,0.49540816,8606.83776091351
"52987","Japan","Web","Equipment Rental Store","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2013,"Q3 2013",8982,499,0.52611111,8609.01710710109
"53007","Japan","Web","Outdoors Shop","Camping Equipment","Tents","Star Peg",2013,"Q3 2013",8567.46,4327,0.49494949,8557.11509804721
"53048","Japan","Web","Outdoors Shop","Personal Accessories","Watches","Mountain Man Deluxe",2013,"Q3 2013",8211.82,106,0.49657932,8593.72276689183
"53152","Japan","Web","Sports Store","Camping Equipment","Tents","Star Peg",2013,"Q3 2013",8652.6,4370,0.49494949,8558.7885245841
"53244","Singapore","Fax","Outdoors Shop","Personal Accessories","Eyewear","Polar Sports",2013,"Q3 2013",8276.47,71,0.49489577,8592.36067552459
"53260","Singapore","Web","Golf Shop","Personal Accessories","Watches","Lux",2013,"Q3 2013",8527.2,51,0.47739234,8591.58233760045
"53322","Singapore","Web","Department Store","Camping Equipment","Lanterns","Firefly Lite",2013,"Q3 2013",8638.59,597,0.53351762,8612.83096292936
"53345","Singapore","Web","Department Store","Personal Accessories","Eyewear","Polar Wave",2013,"Q3 2013",8426.95,89,0.56571713,8593.06117965631
"53419","Singapore","Web","Warehouse Store","Personal Accessories","Watches","Mountain Man Extreme",2013,"Q3 2013",8669.46,31,0.58453122,8590.80399967632
"53420","Singapore","Web","Warehouse Store","Personal Accessories","Eyewear","Polar Sun",2013,"Q3 2013",8975.32,146,0.57462241,8595.2794427401
"53422","Singapore","Web","Warehouse Store","Personal Accessories","Eyewear","Polar Sports",2013,"Q3 2013",8417.5,70,0.51035343,8592.32175862838
"53593","Korea","Fax","Department Store","Camping Equipment","Lanterns","Firefly Lite",2013,"Q3 2013",8884.58,614,0.53351762,8613.49255016487
"53621","Korea","Fax","Department Store","Personal Accessories","Eyewear","Polar Sports",2013,"Q3 2013",8368.47,71,0.50044871,8592.36067552459
"53630","Korea","Web","Golf Shop","Personal Accessories","Watches","Infinity",2013,"Q3 2013",8755,35,0.43704626,8590.95966726115
"53814","Korea","Web","Warehouse Store","Personal Accessories","Watches","Mountain Man Extreme",2013,"Q3 2013",8669.46,31,0.58453122,8590.80399967632
"53823","Korea","Web","Warehouse Store","Personal Accessories","Binoculars","Seeker Mini",2013,"Q3 2013",8859.52,109,0.50787402,8593.83951758045
