,Retailer_country,Order_method_type,Retailer_type,Product_line,Product_type,Product,Year,Quarter,Revenue,Quantity,Gross_margin,pred
77108,Brazil,Web,Department Store,Personal Accessories,Eyewear,Bella,2014,Q2 2014,35437.5,525,0.468,33871.33331
77112,Brazil,Web,Department Store,Personal Accessories,Eyewear,Fairway,2014,Q2 2014,11645,548,0.41835294,6483.290931
77113,Brazil,Web,Department Store,Personal Accessories,Eyewear,Inferno,2014,Q2 2014,18562.5,275,0.468,19639.5346
77116,Brazil,Web,Department Store,Personal Accessories,Eyewear,Retro,2014,Q2 2014,57700.65,921,0.46548332,54864.0711
77119,Brazil,Web,Department Store,Personal Accessories,Knives,Bear Edge,2014,Q2 2014,11277.64,284,0.40745404,33661.92565
77126,Brazil,Web,Department Store,Personal Accessories,Navigation,Glacier Deluxe,2014,Q2 2014,14475.96,158,0.44335298,17454.88618
77128,Brazil,Web,Department Store,Personal Accessories,Navigation,Glacier GPS Extreme,2014,Q2 2014,40652.78,119,0.48343188,43340.80259
77136,Brazil,Web,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2014,Q2 2014,74978.5,85,0.49110078,62750.69514
77137,Brazil,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2014,Q2 2014,34415.48,68,0.4511865,43773.61371
77150,Brazil,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,25664.04,178,0.4798169,27532.3368
77157,Brazil,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly 2,2014,Q2 2014,12343.87,451,0.39093898,12118.90229
77159,Brazil,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2014,Q2 2014,15107.26,427,0.47032222,13036.40824
77178,Brazil,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,8520.56,584,0.44345442,-1771.15684
77183,Brazil,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,24222.24,168,0.4798169,26954.0737
77184,Brazil,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Utensils,2014,Q2 2014,12360.6,654,0.47089947,55057.66029
77187,Brazil,Web,Outdoors Shop,Camping Equipment,Tents,Star Gazer 6,2014,Q2 2014,9982.56,12,0.41097274,25708.63236
77190,Brazil,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator,2014,Q2 2014,24520.61,167,0.41428863,36975.69543
77198,Brazil,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2014,Q2 2014,14022.26,259,0.44052457,13467.23541
77212,Brazil,Web,Outdoors Shop,Mountaineering Equipment,Safety,Granite Signal Mirror,2014,Q2 2014,21054,839,0.42391992,25212.88049
77216,Brazil,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2014,Q2 2014,31626.33,807,0.44628732,38744.73824
77228,Brazil,Web,Outdoors Shop,Personal Accessories,Watches,Venue,2014,Q2 2014,30222,414,0.43361591,29849.54558
77230,Brazil,Web,Outdoors Shop,Personal Accessories,Watches,Lux,2014,Q2 2014,13041.6,78,0.49391179,23282.62379
77233,Brazil,Web,Outdoors Shop,Personal Accessories,Watches,Legend,2014,Q2 2014,37536.6,143,0.43852507,36396.58213
77240,Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Bella,2014,Q2 2014,52582.5,779,0.46840603,48559.21601
77244,Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Fairway,2014,Q2 2014,12898.75,607,0.41754046,9895.043212
77247,Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Trendi,2014,Q2 2014,39365.6,777,0.39189292,40783.6221
77255,Brazil,Web,Outdoors Shop,Personal Accessories,Binoculars,Seeker Extreme,2014,Q2 2014,50673.68,292,0.45764665,34124.53612
77257,Brazil,Web,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2014,Q2 2014,88479.58,259,0.48343188,51436.48597
77265,Brazil,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,8476.79,581,0.44345442,-1944.63577
77271,Brazil,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,28115.1,195,0.4798169,28515.38407
77286,Brazil,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2014,Q2 2014,62998.56,144,0.45397609,55981.6914
77288,Brazil,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Carryall,2014,Q2 2014,55305.36,792,0.41028211,63037.69105
77291,Brazil,Web,Sports Store,Camping Equipment,Lanterns,Firefly 2,2014,Q2 2014,11358.55,415,0.39093898,10037.15513
77298,Brazil,Web,Sports Store,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,15571.47,201,0.49657932,16892.90589
77303,Brazil,Web,Sports Store,Personal Accessories,Watches,Lux,2014,Q2 2014,42730,250,0.48631126,33228.74908
77304,Brazil,Web,Sports Store,Personal Accessories,Watches,Sam,2014,Q2 2014,33204.6,702,0.40290562,34219.66666
77306,Brazil,Web,Sports Store,Personal Accessories,Watches,Legend,2014,Q2 2014,78929.2,302,0.44436077,45590.9654
77307,Brazil,Web,Sports Store,Personal Accessories,Watches,Zodiak,2014,Q2 2014,9745.5,89,0.42593607,22385.79522
77308,Brazil,Web,Sports Store,Personal Accessories,Watches,Kodiak,2014,Q2 2014,10296.8,80,0.45979333,19928.47976
77327,Brazil,Web,Sports Store,Personal Accessories,Knives,Bear Edge,2014,Q2 2014,21165.43,533,0.40745404,48060.6768
77328,Brazil,Web,Sports Store,Personal Accessories,Knives,Bear Survival Edge,2014,Q2 2014,25400.24,289,0.46524127,22960.22201
77335,Brazil,Web,Sports Store,Personal Accessories,Navigation,Glacier Deluxe,2014,Q2 2014,30967.56,338,0.44335298,27863.62195
77347,Brazil,Web,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2014,Q2 2014,41167.3,94,0.49537618,47969.685
77349,Brazil,Web,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2014,Q2 2014,66300.41,131,0.4511865,47416.67123
77359,Brazil,Web,Sports Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2014,Q2 2014,11169.5,890,0.48446215,13500.98834
77364,Japan,Telephone,Eyewear Store,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,37263.07,481,0.49657932,30145.17836
77367,Japan,Telephone,Eyewear Store,Personal Accessories,Eyewear,Polar Ice,2014,Q2 2014,49231,508,0.48726372,35659.06415
77370,Japan,Telephone,Eyewear Store,Personal Accessories,Eyewear,Polar Extreme,2014,Q2 2014,11494.68,80,0.49541875,7874.688757
77372,Japan,Telephone,Eyewear Store,Personal Accessories,Navigation,Glacier Deluxe,2014,Q2 2014,35365.32,386,0.44335298,27700.19053
77373,Japan,Telephone,Eyewear Store,Personal Accessories,Navigation,Glacier GPS Extreme,2014,Q2 2014,59441.88,174,0.48343188,43582.15534
77377,Japan,Telephone,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,35612.46,247,0.4798169,28583.25789
77381,Japan,Telephone,Sports Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2014,Q2 2014,62561.07,143,0.45397609,52984.7708
77382,Japan,Telephone,Sports Store,Camping Equipment,Packs,Canyon Mule Carryall,2014,Q2 2014,43294.6,620,0.41028211,50152.47147
77384,Japan,E-mail,Golf Shop,Personal Accessories,Eyewear,Polar Sports,2014,Q2 2014,12779.63,109,0.4978008,18930.83854
77387,Japan,E-mail,Golf Shop,Golf Equipment,Irons,Hailstorm Steel Irons,2014,Q2 2014,58247.35,133,0.49537618,49020.12993
77388,Japan,E-mail,Golf Shop,Golf Equipment,Irons,Hailstorm Titanium Irons,2014,Q2 2014,89092.1,101,0.49110078,62471.13495
77398,Japan,E-mail,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Umbrella,2014,Q2 2014,11045.4,898,0.47398374,12758.81767
77403,Japan,Web,Golf Shop,Personal Accessories,Watches,Lux,2014,Q2 2014,56916.8,337,0.49070995,39993.95118
77406,Japan,Web,Golf Shop,Personal Accessories,Watches,Legend,2014,Q2 2014,37083.8,143,0.42488256,38130.89527
77407,Japan,Web,Golf Shop,Personal Accessories,Watches,Zodiak,2014,Q2 2014,44517.4,402,0.42541838,42219.74335
77408,Japan,Web,Golf Shop,Personal Accessories,Watches,Kodiak,2014,Q2 2014,21024.5,154,0.46550168,25941.93983
77410,Japan,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sports,2014,Q2 2014,9558.74,82,0.49489577,20308.62246
77411,Japan,Web,Golf Shop,Personal Accessories,Eyewear,Bella,2014,Q2 2014,65445,939,0.45229597,59545.73873
77418,Japan,Web,Golf Shop,Personal Accessories,Eyewear,Trendi,2014,Q2 2014,35004.9,693,0.40105071,37660.52521
77423,Japan,Web,Golf Shop,Personal Accessories,Knives,Bear Edge,2014,Q2 2014,27479.32,692,0.40745404,58989.3732
77424,Japan,Web,Golf Shop,Personal Accessories,Knives,Bear Survival Edge,2014,Q2 2014,8680.32,99,0.46395985,13707.53627
77453,Japan,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,33449.76,232,0.4798169,30654.95753
77462,Japan,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator,2014,Q2 2014,29512.83,201,0.41428863,38941.78997
77470,Japan,Web,Department Store,Camping Equipment,Packs,Canyon Mule Carryall,2014,Q2 2014,28839.79,413,0.41028211,41121.51962
77482,Japan,Web,Department Store,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,21536.66,278,0.49657932,21345.53175
77485,Japan,Web,Department Store,Personal Accessories,Watches,Venue,2014,Q2 2014,13432,184,0.43349613,16549.49431
77486,Japan,Web,Department Store,Personal Accessories,Watches,Infinity,2014,Q2 2014,89712.4,371,0.44819356,52464.75324
77489,Japan,Web,Department Store,Personal Accessories,Watches,TX,2014,Q2 2014,63959,327,0.45547835,36148.45697
77490,Japan,Web,Department Store,Personal Accessories,Watches,Legend,2014,Q2 2014,47464.6,181,0.44664445,38593.9819
77491,Japan,Web,Department Store,Personal Accessories,Watches,Kodiak,2014,Q2 2014,21767.1,159,0.47830533,24496.75824
77494,Japan,Web,Department Store,Personal Accessories,Eyewear,Bella,2014,Q2 2014,22680,336,0.46828086,22942.16075
77507,Japan,Web,Department Store,Personal Accessories,Knives,Bear Edge,2014,Q2 2014,27717.58,698,0.40745404,57602.01792
77508,Japan,Web,Department Store,Personal Accessories,Knives,Bear Survival Edge,2014,Q2 2014,9557.12,109,0.46395985,12551.48624
77513,Japan,Web,Department Store,Personal Accessories,Binoculars,Seeker Extreme,2014,Q2 2014,20130.64,116,0.45764665,23947.10559
77522,Japan,Web,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2014,Q2 2014,54305.8,124,0.49537618,49704.47429
77523,Japan,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2014,Q2 2014,46562.12,92,0.4511865,45161.44514
77528,Japan,Web,Direct Marketing,Camping Equipment,Sleeping Bags,Hibernator,2014,Q2 2014,29659.66,202,0.41428863,38999.61628
77529,Japan,Web,Direct Marketing,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2014,Q2 2014,19280.9,202,0.45521215,25187.47965
77562,Japan,Web,Equipment Rental Store,Mountaineering Equipment,Safety,Husky Harness Extreme,2014,Q2 2014,44099,422,0.48392344,41641.95641
77563,Japan,Web,Equipment Rental Store,Mountaineering Equipment,Safety,Granite Signal Mirror,2014,Q2 2014,12767.7,464,0.4606742,3528.014296
77565,Japan,Web,Equipment Rental Store,Mountaineering Equipment,Climbing Accessories,Granite Belay,2014,Q2 2014,26134.5,393,0.48165414,27651.50304
77567,Japan,Web,Equipment Rental Store,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2014,Q2 2014,11639.43,297,0.44628732,9253.320211
77571,Japan,Web,Equipment Rental Store,Mountaineering Equipment,Tools,Granite Ice,2014,Q2 2014,34732,457,0.48723684,36494.81491
77574,Japan,Web,Equipment Rental Store,Mountaineering Equipment,Tools,Granite Grip,2014,Q2 2014,13190.8,673,0.49540816,13308.92721
77587,Japan,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Utensils,2014,Q2 2014,15592.5,825,0.47089947,64945.95928
77592,Japan,Web,Outdoors Shop,Camping Equipment,Tents,Star Gazer 6,2014,Q2 2014,27551.76,34,0.39531994,26980.81118
77595,Japan,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator,2014,Q2 2014,23345.97,159,0.41428863,36513.08495
77609,Japan,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2014,Q2 2014,20573.2,380,0.44052457,20464.2189
77622,Japan,Web,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness Extreme,2014,Q2 2014,59669.5,571,0.48392344,50258.07657
77638,Japan,Web,Outdoors Shop,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,22853.65,295,0.49657932,22328.57902
77646,Japan,Web,Outdoors Shop,Personal Accessories,Watches,Zodiak,2014,Q2 2014,66491,593,0.4240595,51530.25539
77647,Japan,Web,Outdoors Shop,Personal Accessories,Watches,Kodiak,2014,Q2 2014,32582.2,238,0.47876693,29065.03672
77648,Japan,Web,Outdoors Shop,Personal Accessories,Eyewear,Bella,2014,Q2 2014,67245,944,0.44146509,58100.55714
77661,Japan,Web,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2014,Q2 2014,9031.04,103,0.46395985,12204.52838
77666,Japan,Web,Outdoors Shop,Personal Accessories,Binoculars,Seeker Extreme,2014,Q2 2014,85902.3,495,0.45764665,45863.27702
77670,Japan,Web,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2014,Q2 2014,52951.1,155,0.48343188,45422.54974
77683,Japan,Web,Eyewear Store,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,29954.26,386,0.49743375,27590.77321
77684,Japan,Web,Eyewear Store,Personal Accessories,Watches,Venue,2014,Q2 2014,49275,675,0.4336897,44942.21245
77688,Japan,Web,Eyewear Store,Personal Accessories,Watches,TX,2014,Q2 2014,45721.4,231,0.46823807,30597.13122
77690,Japan,Web,Eyewear Store,Personal Accessories,Watches,Zodiak,2014,Q2 2014,46197.9,408,0.42223088,40832.38807
77691,Japan,Web,Eyewear Store,Personal Accessories,Watches,Kodiak,2014,Q2 2014,28338.3,207,0.47850294,27272.42111
77693,Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Ice,2014,Q2 2014,47557.1,491,0.48697902,37615.11117
77696,Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Extreme,2014,Q2 2014,11251.38,78,0.49739499,10698.13043
77709,Japan,Web,Eyewear Store,Personal Accessories,Binoculars,Seeker Extreme,2014,Q2 2014,28287.02,163,0.45764665,26664.94215
77712,Japan,Web,Eyewear Store,Personal Accessories,Navigation,Glacier Deluxe,2014,Q2 2014,30509.46,333,0.44335298,27574.4904
77722,Japan,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,37198.44,258,0.4798169,32158.44159
77728,Japan,Web,Sports Store,Camping Equipment,Tents,Star Gazer 6,2014,Q2 2014,9150.68,11,0.41097274,25650.80605
77731,Japan,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Extreme,2014,Q2 2014,61962.48,246,0.40447832,60332.30221
77732,Japan,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2014,Q2 2014,15081.1,158,0.45521215,22643.12201
77739,Japan,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2014,Q2 2014,73935.81,169,0.45397609,57427.34915
77746,Japan,Web,Sports Store,Camping Equipment,Lanterns,Firefly Extreme,2014,Q2 2014,21764.28,402,0.44052457,21736.39772
77752,Japan,Web,Sports Store,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2014,Q2 2014,12893.51,329,0.44628732,11103.76213
77756,Japan,Web,Sports Store,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,22776.18,294,0.49657932,22270.75271
77765,Japan,Web,Sports Store,Personal Accessories,Watches,Zodiak,2014,Q2 2014,45569.5,406,0.42342444,40716.73545
77766,Japan,Web,Sports Store,Personal Accessories,Watches,Kodiak,2014,Q2 2014,38058.2,278,0.47849872,31378.08911
77768,Japan,Web,Sports Store,Personal Accessories,Eyewear,Bella,2014,Q2 2014,60060,883,0.46423493,54573.15224
77782,Japan,Web,Sports Store,Personal Accessories,Knives,Bear Edge,2014,Q2 2014,25176.14,634,0.40745404,53901.13409
77783,Japan,Web,Sports Store,Personal Accessories,Knives,Bear Survival Edge,2014,Q2 2014,12275.2,140,0.46395985,14344.10184
77790,Japan,Web,Sports Store,Personal Accessories,Navigation,Glacier Deluxe,2014,Q2 2014,21713.94,237,0.44335298,22023.16465
77792,Japan,Web,Sports Store,Personal Accessories,Navigation,Glacier GPS Extreme,2014,Q2 2014,55684.06,163,0.48343188,45885.16022
77801,Japan,Web,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2014,Q2 2014,58247.35,133,0.49537618,50224.91108
77803,Japan,Web,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2014,Q2 2014,77434.83,153,0.4511865,48688.85005
77811,Japan,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,11219.71,769,0.44345442,5987.616193
77816,Japan,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Utensils,2014,Q2 2014,14949.9,791,0.47089947,60040.77045
77829,Japan,Sales visit,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Carryall,2014,Q2 2014,23951.69,343,0.41028211,34134.58364
77831,Japan,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly 2,2014,Q2 2014,12508.09,457,0.39093898,9526.765859
77833,Japan,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2014,Q2 2014,17757.92,328,0.44052457,14518.1565
77847,Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2014,Q2 2014,13677.31,349,0.44628732,9321.194034
77857,Japan,Sales visit,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2014,Q2 2014,13941.12,159,0.46395985,12503.70744
77858,Japan,Sales visit,Outdoors Shop,Personal Accessories,Binoculars,Seeker Extreme,2014,Q2 2014,17701.08,102,0.45764665,20198.44296
77868,Japan,Sales visit,Sports Store,Personal Accessories,Navigation,Glacier Deluxe,2014,Q2 2014,18598.86,203,0.44335298,17117.97583
77870,Japan,Sales visit,Sports Store,Personal Accessories,Navigation,Glacier GPS Extreme,2014,Q2 2014,47485.18,139,0.48343188,41558.23449
77875,Japan,Sales visit,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2014,Q2 2014,63064.8,144,0.49537618,47921.9062
77877,Japan,Sales visit,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2014,Q2 2014,49092.67,97,0.4511865,42511.4824
77880,Japan,Sales visit,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2014,Q2 2014,80666.4,122,0.48336358,21354.96916
77894,Singapore,Web,Golf Shop,Personal Accessories,Watches,Venue,2014,Q2 2014,39347,539,0.43374387,38812.14745
77895,Singapore,Web,Golf Shop,Personal Accessories,Watches,Infinity,2014,Q2 2014,49162.8,208,0.45937294,44773.37787
77896,Singapore,Web,Golf Shop,Personal Accessories,Watches,Lux,2014,Q2 2014,38196.8,224,0.48768693,33459.57817
77897,Singapore,Web,Golf Shop,Personal Accessories,Watches,Sam,2014,Q2 2014,14899.5,315,0.40235176,13575.19788
77898,Singapore,Web,Golf Shop,Personal Accessories,Watches,TX,2014,Q2 2014,60623.2,302,0.46288022,36437.11236
77899,Singapore,Web,Golf Shop,Personal Accessories,Watches,Legend,2014,Q2 2014,51637.6,198,0.43015555,41311.34231
77900,Singapore,Web,Golf Shop,Personal Accessories,Watches,Zodiak,2014,Q2 2014,10855.6,98,0.42494197,24640.54515
77903,Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sports,2014,Q2 2014,12324.03,105,0.49834591,21638.62759
77912,Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2014,Q2 2014,39433.25,922,0.41595836,46005.97389
77913,Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2014,Q2 2014,40722.5,650,0.46527423,40927.45427
77922,Singapore,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2014,Q2 2014,59214.87,117,0.4511865,48341.41603
77941,Singapore,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,44695.8,310,0.4798169,35165.4097
77950,Singapore,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator,2014,Q2 2014,68136.85,477,0.39794693,54901.85149
77951,Singapore,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2014,Q2 2014,20808.1,218,0.45521215,26112.7006
77962,Singapore,Web,Department Store,Camping Equipment,Lanterns,EverGlow Single,2014,Q2 2014,22147.74,639,0.4593191,25295.58593
77970,Singapore,Web,Department Store,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,56243.22,726,0.49657932,47251.71856
77972,Singapore,Web,Department Store,Personal Accessories,Watches,Venue,2014,Q2 2014,38617,529,0.43363804,36499.57121
77974,Singapore,Web,Department Store,Personal Accessories,Watches,Lux,2014,Q2 2014,45812.8,274,0.4937118,34616.58052
77976,Singapore,Web,Department Store,Personal Accessories,Watches,TX,2014,Q2 2014,78032.8,390,0.45848951,39791.51449
77977,Singapore,Web,Department Store,Personal Accessories,Watches,Legend,2014,Q2 2014,70829,274,0.43308955,43971.82872
77978,Singapore,Web,Department Store,Personal Accessories,Watches,Zodiak,2014,Q2 2014,29029.9,263,0.42611997,32447.57314
77979,Singapore,Web,Department Store,Personal Accessories,Watches,Kodiak,2014,Q2 2014,49369.1,361,0.47401148,36177.67283
77981,Singapore,Web,Department Store,Personal Accessories,Eyewear,Polar Ice,2014,Q2 2014,29434.1,299,0.49523478,26512.45968
77997,Singapore,Web,Department Store,Personal Accessories,Knives,Bear Edge,2014,Q2 2014,19378.48,488,0.40745404,45458.49286
78002,Singapore,Web,Department Store,Personal Accessories,Binoculars,Seeker Extreme,2014,Q2 2014,28287.02,163,0.45764665,26664.94215
78006,Singapore,Web,Department Store,Personal Accessories,Navigation,Glacier Deluxe,2014,Q2 2014,22446.9,245,0.44335298,22485.77513
78014,Singapore,Web,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2014,Q2 2014,86714.1,198,0.49537618,53983.62122
78034,Singapore,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,14327.38,982,0.44345442,21243.71448
78035,Singapore,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,39793.68,276,0.4798169,33199.31517
78046,Singapore,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2014,Q2 2014,23218.26,663,0.46487721,26683.41736
78081,Singapore,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,47723.58,331,0.4798169,36379.76221
78082,Singapore,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Utensils,2014,Q2 2014,18729.9,991,0.47089947,74545.12671
78084,Singapore,Web,Outdoors Shop,Camping Equipment,Tents,Star Dome,2014,Q2 2014,37751.62,58,0.39160227,31592.0368
78086,Singapore,Web,Outdoors Shop,Camping Equipment,Tents,Star Gazer 6,2014,Q2 2014,15805.72,19,0.41097274,26113.41653
78092,Singapore,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Pillow,2014,Q2 2014,8973.36,726,0.40533981,5283.938727
78099,Singapore,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2014,Q2 2014,34920.3,645,0.44052457,35788.19101
78110,Singapore,Web,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness Extreme,2014,Q2 2014,62804.5,601,0.48392344,51992.86587
78119,Singapore,Web,Outdoors Shop,Mountaineering Equipment,Tools,Granite Ice,2014,Q2 2014,55328,728,0.48723684,52165.74488
78122,Singapore,Web,Outdoors Shop,Mountaineering Equipment,Tools,Granite Grip,2014,Q2 2014,18796.4,959,0.49540816,29847.25183
78127,Singapore,Web,Outdoors Shop,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,37340.54,482,0.49657932,33142.09896
78136,Singapore,Web,Outdoors Shop,Personal Accessories,Watches,Zodiak,2014,Q2 2014,57961.6,516,0.42426952,47077.62953
78137,Singapore,Web,Outdoors Shop,Personal Accessories,Watches,Kodiak,2014,Q2 2014,30095.6,220,0.47538112,28024.16314
78139,Singapore,Web,Outdoors Shop,Personal Accessories,Eyewear,Polar Ice,2014,Q2 2014,27965.5,292,0.48116501,26107.67551
78142,Singapore,Web,Outdoors Shop,Personal Accessories,Eyewear,Polar Extreme,2014,Q2 2014,13327.73,93,0.4940999,11565.52507
78143,Singapore,Web,Outdoors Shop,Personal Accessories,Eyewear,Bella,2014,Q2 2014,49755,701,0.44340167,44048.76384
78157,Singapore,Web,Outdoors Shop,Personal Accessories,Knives,Bear Edge,2014,Q2 2014,22243.8,566,0.40127226,49968.94502
78158,Singapore,Web,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2014,Q2 2014,34545.92,394,0.46395985,29031.98454
78163,Singapore,Web,Outdoors Shop,Personal Accessories,Binoculars,Seeker Extreme,2014,Q2 2014,67680.6,390,0.45764665,39791.51449
78166,Singapore,Web,Outdoors Shop,Personal Accessories,Navigation,Glacier Deluxe,2014,Q2 2014,43153.02,471,0.44335298,35554.52116
78175,Singapore,Sales visit,Department Store,Camping Equipment,Packs,Canyon Mule Carryall,2014,Q2 2014,28211.32,404,0.41028211,37661.98854
78177,Singapore,Sales visit,Department Store,Personal Accessories,Knives,Bear Edge,2014,Q2 2014,18703.41,471,0.40745404,41536.3513
78178,Singapore,Sales visit,Department Store,Personal Accessories,Knives,Bear Survival Edge,2014,Q2 2014,12713.6,145,0.46395985,11694.1391
78185,Singapore,Special,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,13349.85,915,0.44345442,14430.25743
78197,Korea,Web,Golf Shop,Personal Accessories,Watches,Venue,2014,Q2 2014,31025,425,0.43369863,34807.8394
78198,Korea,Web,Golf Shop,Personal Accessories,Watches,Infinity,2014,Q2 2014,51281.4,216,0.46138522,47823.87963
78200,Korea,Web,Golf Shop,Personal Accessories,Watches,Sam,2014,Q2 2014,26677.2,564,0.4027784,30561.84031
78201,Korea,Web,Golf Shop,Personal Accessories,Watches,TX,2014,Q2 2014,40789.4,207,0.4528858,33531.5042
78202,Korea,Web,Golf Shop,Personal Accessories,Watches,Legend,2014,Q2 2014,35655.4,134,0.4362666,40198.34975
78203,Korea,Web,Golf Shop,Personal Accessories,Watches,Zodiak,2014,Q2 2014,21315.8,188,0.42310587,32432.80431
78204,Korea,Web,Golf Shop,Personal Accessories,Watches,Kodiak,2014,Q2 2014,9035.4,66,0.47830533,23441.11583
78206,Korea,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sports,2014,Q2 2014,18884.34,162,0.49489577,27522.61853
78207,Korea,Web,Golf Shop,Personal Accessories,Eyewear,Bella,2014,Q2 2014,27270,404,0.46822992,31196.55423
